Date,ARG,AUS,BEL,BRA,CAN,CHN,COL,CZE,FRA,DEU,IND,IDN,IRN,ITA,JAP,KOR,MEX,NLD,RUS,SAU,SGP,ZAF,ESP,TUR,GBR,USA
8_2_2021,1.838402104,0.978165939,0.2,0.927381713,0.597222222,0.939393939,0.729711898,0.63559322,0.435832403,0.978750805,0.761175064,0.728869803,1.14388976,0.598684211,0.827283372,0.988477366,0.965281899,0.904861693,1.031665469,0,0.917355372,0.638487973,0.2,1.096122547,2.685926095,0.921979068
8_3_2021,1.327908432,1.129464286,0.404369045,1.721642384,10.43255814,1.11827957,1.044153104,2.093333333,2.827979516,1.675657895,1.395299355,1.513122657,1.049208099,1.519937206,1.427341354,1.434637802,2.906701506,1.099119963,0.934781662,0,0.918918919,1.612486545,0.363377965,1.084461525,0.87643417,0.980616503
8_4_2021,0.924983165,1.193675889,1.250574713,1.247445839,0.436914846,0.836538462,1.02236975,1.636942675,1.203432381,1.436592069,1.008375367,1.058023599,1.008662447,1.36128899,1.182712173,1.030760302,1.093807837,1.259165613,1.027106329,0,0.931372549,1.475634179,1.076105672,1.080138531,0.936735109,1.333836651
8_5_2021,1.00364007,1.016556291,0.906709559,0.974023731,1.554081633,1.494252874,0.923207228,0.883268482,0.921616908,0.944793659,1.038644084,0.997128279,0.982646035,1.096206373,1.070220794,0.959459459,1.042736282,1.163319946,1.023171451,0,1.031578947,1.028877328,0.977736125,0.90586086,1.147416005,1.029432953
8_6_2021,0.982808646,1.149837134,0.921946275,1.080716239,1.019041366,0.838461538,1.067278287,0.735682819,0.954803518,0.980040498,0.865264431,1.105357343,0.902751202,0.913482835,1.031990599,1.069248826,0.999721823,0.945051784,0.978239674,0,0.989795918,0.99098637,1.008135783,0.986006503,2.301569557,1.054117098
8_7_2021,0.723522031,0.78470255,0,0.926460594,0.37693299,0.944954128,0.866905444,0.892215569,1.004896817,0.814935065,1.011442477,0.803222706,0.757282388,1.045158357,1.000885684,0.948408342,0.928349488,0.791171994,0.984324741,0,0.835051546,0.910300969,0,1.047710481,0.201620074,0.896026302
8_8_2021,0.626440885,1.090252708,0.2,0.351453216,0.994871795,1.233009709,0.71888944,1.208053691,0.79127509,0.811300254,0.908599949,0.8318899,1.498505995,0.83123097,0.918146767,0.863425926,0.378309521,0.941515968,1.025037971,0,0.962962963,0.81056052,0.2,0,0.569696734,0.961191081
8_9_2021,1.657710471,1.258278146,0.2,1.118612351,5.513745704,1.141732283,0.924827586,0.577777778,0.352785924,0.991071429,0.794501254,0.783986371,1.030010853,0.732600733,0.838358805,1.03150134,0.860029051,0.864732325,0.967805667,0,0.923076923,0.677089597,0.2,0.2,5.998533624,0.919688739
8_10_2021,1.219253438,0.965789474,0.37567161,2.281688328,0.415705827,0.793103448,0.981357196,1.625,4.002770851,1.478378378,1.359842576,1.549133227,0.959101157,1.339047619,0.881343406,1.441845354,3.002456625,1.132325142,0.963394266,0,0,0.968028419,0.395579999,0.573211207,0.68908079,0.936661877
8_11_2021,0.918224299,1.013623978,1.492562929,0.999464215,1.469265367,0.713043478,1.359675785,1.603550296,1.135054686,1.671846435,1.074101113,0.954614881,1.086920974,1.230618777,1.493338302,0.894997747,1.161390949,1.019198664,1.009294486,0,0.2,1.143425076,1.08565051,1.028537053,1.28915106,1.251906771
8_12_2021,1.17302799,1.11827957,0.812188578,1.011708941,1.092346939,1.268292683,0.795827124,0.830258303,0.904769165,1.00182249,0.9739046,0.80682449,0.917914482,1.049992776,1.187546793,1.002014099,1.099687376,1.14987715,1.01684321,0,0.504273504,1.908397967,1.022733948,0.813752011,0.910014207,1.119260747
8_13_2021,0.63370484,1.185096154,0.950448325,0.920157287,1.081737506,0.682692308,0.942649813,0.857777778,0.935155539,1.007094779,0.963783649,1.246023716,1.00179262,1.018026696,1.076809919,0.969346734,0.911231231,1.054843305,1.016423443,0,0.830508475,0.975124378,0.899310741,0.960064687,1.616398377,0.989478486
8_14_2021,0.729815864,0.890466531,0,0.888073951,0.374784111,0.774647887,0.995033524,1.098445596,0.880347425,0.844472543,0.93317299,0.92886839,0.759221861,0.970667748,0.990583528,0.941938828,1.038843484,0.871370695,0.99399843,0,1.183673469,0.935613682,0,0.933417556,0.22549348,0.898183718
8_15_2021,0.602781821,1.179954442,0.2,0.469831411,0.857142857,0.945454545,0.781632144,0.669811321,0.87071683,0.79828877,0.912812128,0.727778166,1.236902357,0.788330316,0.881052061,0.854705559,0,0.929097249,0.975802332,0,0.913793103,0.778725038,0.2,0.944759136,0.855795018,0.906179429
8_16_2021,0.975583579,0.930501931,0.2,1.321275514,6.11155914,0.865384615,1.009259259,0.528169014,0.629883869,0.95096463,0.76406473,0.835247201,1.121352352,0.648118707,0.838942308,0.884095299,0.2,0.966638866,0.959257496,0,1,0.787355755,0.2,0.963707752,4.842069665,1.070759704
8_17_2021,2.247524752,1.404564315,0.34750499,2.144365036,0.40950077,0.688888889,1.02720658,2.946666667,1.875270583,1.519019442,1.397838353,1.193108606,1.219303782,1.435813573,1.339708136,1.313182811,0.899617417,1.094477998,1.009675499,0,1.056603774,1.338469247,0.557257249,1.194296096,0.711556549,0.941850624
8_18_2021,1.194811552,1.103397341,1.577254451,1.0298672,1.265306122,1.580645161,0.971358177,1.352941176,1.195199618,1.670933037,1.034766047,0.760233354,0.779923549,1.358959757,1.198507834,1.193011647,1.954434994,1.155301537,0.998181729,0,0.946428571,1.378287319,0.833984375,0.919417297,1.037998704,1.263918529
8_19_2021,1.085210979,0.946452477,0.798252003,0.896492495,1.260186757,0.775510204,1.01236525,0.7090301,0.845539015,0.921736234,1.004670201,1.398592085,0.798131414,1.011314429,1.051668327,0.953509995,0.800227956,0.957352439,1.007237101,0,0.603773585,0.928294968,1.040899967,0.968712395,0.991243664,1.082202737
8_20_2021,0.770101925,1.260254597,0.989051095,0.950018049,1.009767599,0.578947368,1.069840276,0.825471698,0.903856001,1.079850656,0.942194635,0.907087471,0.922183842,0.997237569,1.025689594,0.916626036,0.938063792,0.883107627,0.99721394,0,1.25,1.046887572,1.000401768,1.030952381,1.562500397,1.016286645
8_21_2021,0.721691176,1.017957351,0,0.740128022,0.351234156,1.590909091,0.867974239,0.994285714,0.989759456,0.736114209,0.898162928,0.837032593,0.838587729,1.034072022,0.987303786,0.865425532,0.934342505,1.00322841,1.000588178,0,0.925,0.92656512,0,0.971533286,0.28458276,0.858812756
8_22_2021,0.50585838,0.985667034,0.2,0.550706895,1.097815764,0.742857143,0.890387858,0.770114943,0.761678334,0.900909091,0.810133127,0.741041567,1.50622441,0.793195821,0.870742732,0.87031346,0.377111341,1.030571199,0.978593122,0,0.945945946,0.810496946,0.2,0.962327528,0.557924998,1.004641535
8_23_2021,2.059415911,0.932885906,0.2,1.122552886,4.710207612,1.538461538,1.021969697,0.798507463,0.457283237,0.940464178,1.015754627,0.774016763,1.06145144,0.703478555,0.75739539,1.062853107,0.854400627,0.970335675,0.944836562,0,2.8,0.710085597,0.2,1.012619482,5.932195134,0.994443404
8_24_2021,1.323390383,1.164268585,0.330393765,2.032004599,0.404958678,0.675,0.914381023,1.962616822,3.275692074,2.978183119,1.4761456,1.989379425,1.050857542,1.458953433,1.280371071,1.429900332,2.791074431,1.078841512,0.967417219,0,1.183673469,1.355607966,0.421440228,1.017712255,0.679001249,0.965657961
8_25_2021,0.861436137,1.148300721,1.797020484,0.942469113,1.604081633,1.148148148,0.992298338,1.20952381,0.914795091,0.7971058,1.227994573,0.977232283,0.984245378,1.240375123,1.126540219,0.87267658,1.163618443,1.117076808,1.038992333,0,1.034482759,1.280784844,1.070393169,1.040591944,1.078318812,1.157857096
8_26_2021,0.978981985,0.875336323,0.852158895,1.031488709,0.96692112,1.129032258,0.790441176,0.976377953,0.830296128,0.880451977,0.967377177,0.90509346,0.91934072,0.957023478,1.025685142,0.98029819,0.970964706,0.931909212,1.006430529,0,0.966666667,0.963776319,0.659957332,0.98227341,1.088613198,1.070161154
8_27_2021,0.848108661,1.146516393,0.946088366,0.897584322,1.105263158,1.085714286,1.073901809,0.858870968,0.023218005,0.165982204,1.047046442,0.746671401,0.986968823,1.084268884,0.971283649,0.973927213,0.947802065,1.041905444,0.994134283,0,0,0.943152455,1.333661279,0.93495106,1.320590739,0.993100192
8_28_2021,0.641467195,1.18051832,0,0.826740164,0.386772487,1.026315789,1.030317613,0.877934272,77.96717724,4.327319588,0.964156633,0.796481217,0.717605226,0.876645788,0.939964637,0.901840491,0.897218245,0.889652802,1.000210726,0,0,0.844582814,0,0.976663032,0.268155301,0.849104454
8_29_2021,0.556510067,1.025738077,0,0.490826688,0.974008208,0.769230769,0.912657637,0.700534759,0.382532065,0.789398451,0.951777832,0.739004975,1.210570792,0.868183144,0.845925019,0.917130489,0.389661461,0.920788253,0.990097967,0,0,0.760837511,0,0.967619473,0.69738353,1.02644515
8_30_2021,2.584659913,0.927675277,0,1.136553316,4.827247191,1.333333333,1.026612078,0.625954198,0.56404989,1.029575977,0.721084155,0.731924061,1.071836527,0.714309708,0.707141749,0.923803102,0.813807225,0.95300042,0.94999468,0,0,0.729198966,0.2,1.12837526,5.53243617,0.796708293
8_31_2021,1.256252333,0.974542562,0.378290145,2.097179908,0.426971196,0.525,0.908275174,2.987804878,0.003121748,2.732815477,1.356291005,1.937821928,0.92714624,1.291323771,1.295816879,1.477372263,2.003235083,1.081461911,0.972897301,0,0.559027778,1.2551382,0.501452644,1.119445723,0.679653027,1.22377782
9_1_2021,0.791561432,1.19755102,1.532901834,0.959100052,1.347189097,1.380952381,1.095499451,1.171428571,1380.375,0.759304945,1.12217324,0.981298652,1.059101504,1.182811362,1.130312094,0.966403162,1.5554459,1.213762215,1.033440774,0,1.118012422,1.347261434,0.877816403,1.093774266,1.180846343,1.106009264
9_2_2021,0.873310811,1.12338105,0.775510204,1.049518409,1.010622155,0.965517241,0.976452906,0.912891986,0.427238975,0.985308659,0.963051049,0,0.91284293,1.039716749,0.909526663,0.873721881,1.046201765,0.975176115,1.035421888,0,1.061111111,0.964165968,1.402317395,0.981207717,0.865663303,1.067599854
9_3_2021,0.928003439,1.056432039,1.042649728,0.873478148,1.052552553,0.964285714,0.94920472,1.175572519,1.075597004,0.20781362,0.939715999,0.2,0.912216388,0.99629849,0.917929293,1.055002926,0.959808138,0.91124871,0.993491474,0,1.146596859,0.999673984,0.660077398,0.972803882,1.345607512,1.115133484
9_4_2021,0.575729504,0.95921884,0,0.861082867,0.392534475,1.074074074,1.134594595,1,0.875985286,3.085201794,1.003472711,0.401563992,0.738713298,0.914846188,0.95771784,0.826955075,0.895284048,1.063042658,0.99621007,0,1.182648402,0.914229808,0,0.876449228,0.314546697,0.867075906
9_5_2021,0.561946903,0.919760479,0.2,0.622927429,1.056329497,0.896551724,0.795140543,0.665584416,0.780593881,0.914132379,0.910723472,0.80318121,1.267888649,0.863222872,0.805982266,0.921529175,0.481457718,0.846235795,0.9925,0,0.737451737,0.705231867,0,0.967952878,0.638755819,0.995098707
9_6_2021,2.786685755,0.954427083,0.2,0.803412053,0.60206422,1.461538462,0.67345716,0.673170732,0.292987512,0.829134051,0.801632946,0.816768462,1.066061075,0.629845691,0.637173627,1.161572052,0.683235608,0.929500629,0.957562151,0,1.261780105,0.69431799,0,1.081016967,1.702735819,1.121247777
9_7_2021,1.054713588,1.156889495,0.397375215,1.337396775,9.424761905,0.657894737,1.456405694,2.855072464,4.767540984,2.814574421,1.213086926,1.631769771,0.984009573,1.408724231,1.289761673,1.283834586,3.078603472,1.166139955,0.975581861,0,1.377593361,1.401408451,0.590787646,1.127659574,3.161304731,0.916024014
9_8_2021,0.859961033,1.017099057,1.382241473,1.042487504,0.374393694,1.2,1.091631032,1.497461929,0.407881164,0.267819706,1.142257426,0.934731287,0.989534969,1.255779427,1.167907985,0.999023914,1.005828687,1.131242741,1.035932005,0,1.051204819,1.202391267,1.016280753,1.011676115,0.718337664,1.02781404
9_9_2021,1.036816766,1.084057971,0.88915002,2.314412636,1.150067476,0.633333333,1.008953553,0.63220339,3.055134041,4.64148728,0.808381296,0.889912346,0.998771133,0.931937173,0.839199225,0.924279433,0.93398841,0.848733744,1.020370056,0,1.309455587,0.9034443,0.847810609,0.997156477,0.87481902,0.973845875
9_10_2021,0.769188746,1.109625668,0.964757709,0.50132529,1.079324102,1.578947368,0.982806434,1.128686327,0.55281457,0.1327262,0.954336202,0.897495826,0.78721897,1.017941283,0.852154675,0.985729387,0,1.119758065,0.998613653,0.459459459,1.253829322,0.938427181,0.932185597,0.988090246,1.425246223,0.985147724
9_11_2021,0.637428977,0.778795181,0,0.836341538,0.205479452,1.666666667,1.019187359,1.071258907,0.973245483,2.711880559,0.856633509,0.930245536,0.788765748,0.924158804,0.993565865,0.941018767,0.1,0.838674829,1.030875167,0,0.968586387,0.902430733,0,0.972880061,0.322629695,0.780800821
9_12_2021,0.51810585,1.064356436,0.2,0.57121058,2.966137566,1.04,0.925249169,0.56097561,0.818442917,0.813517629,0.953237033,0.75564887,1.214062688,0.898478135,0.819472847,0.816524217,0.19215525,0.021468441,0.982277526,0,0.936936937,0.746091543,0,0.931466213,0.582734595,0.991072355
9_13_2021,2.469892473,0.91744186,0.2,1.100114489,3.291830182,1.788461538,0.786355476,0.537549407,0.290512596,0.90525558,0.932120056,0.681926436,1.114842475,0.598627787,0.578538749,1.043265876,0.809690601,77.7,0.979489992,0,1.167307692,0.666498359,0,1.15272574,5.699242513,1.061974093
9_14_2021,1.313452329,1.041191381,0.354573484,1.56926457,0.435027636,0.806451613,1.092085236,3.580882353,6.236410699,1.40607603,1.069752795,1.601862631,0.990594916,1.435888252,1.504672897,1.390635452,3.107185773,0.554440154,0.981412015,0,1.378912685,1.401136364,0.417862635,1.129565677,0.597850535,0.879898738
9_15_2021,0.83195227,1.129640901,1.743768116,0.978262471,1.099651221,1.08,1.094076655,1.13963039,0.026494189,1.480769231,1.124889608,0.956395349,0.883649066,1.203791469,1.084408345,0.933621934,1.022275505,1.131383473,1.057846996,0,0.964157706,1.261692349,1.141674333,1.015178764,1.166871879,1.117251429
9_16_2021,0.993227092,0.969827586,0.784242021,2.670006026,1.058223833,1.037037037,0.94522293,0.944144144,37.55613577,0.902673797,1.125384364,0.796605876,0.913334347,1.059883962,0.835805551,1.03451829,0.532647348,0.909725072,1.040176886,0,1.127633209,0.902935505,1.094547408,0.996244331,0.911651083,0.890237785
9_17_2021,0.925792218,1.031111111,0.992369648,0.996896775,1.093341897,0.583333333,1.040431267,1.057251908,0.539210234,0.838185511,1.036595646,1.219395866,0.97691582,0.888367546,0.898436127,1.037848606,0.533238636,1.00857014,1.015605558,0.147928994,1.027472527,0.865685809,0.790674847,0.984849563,1.343120234,1.223411849
9_18_2021,0.628682842,0.846982759,0,3.533916292,0.361464656,1.448979592,1.071891192,0.799638989,1.027849407,0.717184976,0.862907296,0.882659713,0.72973587,1.007042254,0.919225504,0.916026871,0,0.931127013,1.020930114,0,1.079144385,0.900767544,0,0.944713275,0.307754914,0.905115765
9_19_2021,0.428669883,0.954198473,0.2,0.073471708,0.986998917,0.732394366,1.095468278,0.686230248,0.745609634,0.797831902,0.983199558,0.659970458,1.243480968,0.838286713,0.722553191,0.840754322,0.1,0.83573487,0.991299565,0,1.002973241,0.69415703,0,1.009059287,0.656497931,0.993961189
9_20_2021,3.475884244,1.054666667,0.2,1.011989101,4.93194292,1.480769231,0.653612796,0.598684211,0.26026245,0.940179989,0.863134585,0.864816473,1.089014085,0.626955162,0.654004711,1.076012461,0.20168923,0.809770115,0.977351828,0,0.906126482,0.65935993,0,1.048867338,4.464562451,1.226807291
9_21_2021,0.849676226,1.048672566,0.354367975,1.65643511,0.41008235,0.545454545,1.158649789,2.675824176,5.67291532,1.365803303,1.032510052,1.688923395,1.009599356,1.402910603,0.796938316,0.995946728,3.718740719,1.273243435,0.970066061,0.343283582,1.284623773,1.460771277,0.409151637,1.059592603,0.645717561,0.867707203
9_22_2021,1.107240065,1.090415913,1.421257652,2.118530559,1.116689281,1.047619048,1.151493081,1.22587269,0.811873291,1.500618387,1.183911883,0.833588722,0.992541562,1.174570243,1.83220339,0.997674419,0.926683172,1.108695652,1.027239838,0.782608696,1.236842105,1.350477924,1.159183673,0.960119981,1.094312792,1.084680005
9_23_2021,0.852015733,0.975124378,0.895458105,0.764723936,1.123693803,1.272727273,1.017077799,0.879396985,1.02554386,0.94459707,0.983052971,1.059191176,0.938564791,1.022710068,1.110391613,1.417832168,1.017667845,0.972347914,1.088823286,0,1.032258065,0.937984496,1.067253521,0.988497586,0.949982348,1.05965296
9_24_2021,1.066935949,1.057256236,0.961958898,0.749086969,0.986375433,0.839285714,1.058457711,0.921904762,0.913507595,0.866117305,0.943725703,0.887539049,0.934726806,0.935109795,0.581782838,1.344019729,0.858655149,0.916752844,0.996147077,0,1.097074468,0.812432627,0.905971627,0.976763396,1.398769708,0.99634558
9_25_2021,0.537047052,0.939410188,0,0.742727029,0.229116422,0.829787234,1.022326675,1.024793388,0.804494382,0.718938885,0.956442464,0.835745014,0.708970838,0.928496042,1.274463007,0.847094801,0,0.950930626,1.030608347,0,0.874545455,0.722689076,0,0.961319263,0.305412983,0.839287714
9_26_2021,0.565961732,0.840182648,0.2,0.638822766,1.088038278,1.102564103,0.817241379,0.828629032,0.918435754,0.820644559,0.919332062,0.823584464,1.271972701,0.880647911,0.8,0.859566787,0.1,0.979240807,1.020015753,0.299319728,1.343728344,0.591799266,0,0.989137502,0.918563761,1.103149186
9_27_2021,2.736654804,1.277173913,0.2,1.055216802,10.00967458,0.813953488,0.713783404,0.622871046,0.304744526,0.910263707,0.721746477,0.789772727,1.049158933,0.572120039,0.537453184,0.961360773,0.219729631,0.884918231,0.987099705,1.340909091,0.849406911,0.597724922,0,1.051312788,3.317872255,1.136536833
9_28_2021,1.186605982,0.963829787,0.404314995,1.806741573,0.304366927,1.2,1.661083744,2.609375,4.806387226,1.544185077,1.003990423,1.479856115,0.808638563,1.670614777,1.5,1.259501966,3.256401729,1.245037645,0.968202108,0.847457627,1.357619915,2.365051903,0.454455249,1.062674709,0.676393427,0.927201128
9_29_2021,0.819726027,1.324503311,1.38153682,1.000059228,1.249422633,0.642857143,0.873072361,0.703592814,0.86351052,1.655689027,1.246899841,0.949927078,1.134176566,1.084402431,1.151567944,0.88935137,1.000408497,1.006597031,1.040446768,0,1.01431127,0,1.205676856,1.017098159,1.108099372,1.012023991
9_30_2021,1.096925134,0.8575,0.82387022,1.300029612,0.76663586,1.37037037,0.970788043,1.555319149,0.874639307,0.896633244,1.135917379,0.864892528,1.060809283,1.274595268,0.794251135,0.968798752,0.901184157,0.982523211,1.065734777,0,1.092592593,0.2,0.869250272,0.990403594,0.890916309,1.016077809
10_1_2021,0.953077392,1.134596696,1.051570558,0.822832673,1.74623267,1.216216216,1.306508048,1.262653899,0.939516129,0.844440404,0.91121338,0.960946746,1.031751669,0.831216414,0.916825397,0.904589372,0.836882646,1.006670372,1.026703815,0,1.173930589,0.432082452,0.84875,0.992062947,1.390347048,0.967934585
10_2_2021,0.566496164,0.801713062,0,0.685749086,0.298239558,0.733333333,0.801821103,0.890574215,1.026336325,0.69788975,0.937915743,0.870689655,0.697762478,0.972377314,0.860803324,0.927903872,0.997428262,0.96024296,1.02834718,0,0.809900309,0.798776758,0,0.96882901,0.294269249,0.851112905
10_3_2021,0.435665914,1.080662393,0.2,0.738979493,0.80787037,0.818181818,0.943887776,0.676399027,0.722106063,0.763807467,0.910559496,0.807637907,1.226245683,0.896645512,0.777956557,0.801918465,0,0.949971248,1.021476129,0,0.873089983,0.619448698,0,0.977764273,0.928668282,1.006741192
10_4_2021,2.541450777,1.180919427,0.2,1.258385229,6.000716332,1.222222222,0.841472045,0.570143885,0.340352724,0.910321147,0.882061638,0.807355517,1.1753299,0.54330974,0.619441572,0.941985646,0,1.015133172,0.999562815,0,1.203208556,0.530284302,0,1.053343571,3.620781272,1.160940812
10_5_2021,1.239551478,0.848053579,0.371244635,1.92264282,0.317655485,1.03030303,1.018502944,2.533123028,4.599381284,1.722431773,1.026545296,1.522776573,0.905456288,1.527915633,1.634390651,1.286984127,0,1.158020274,0.972763419,0,1.408484848,1.79020979,0.421681105,1.034432489,0.643747232,0.961973219
10_6_2021,1.055921053,1.093780849,1.505202312,0.837480244,1.429161969,0.941176471,1.150289017,1.377334994,1.634941988,1.498905062,1.191047629,1.056980057,0.793663995,1.312220869,1.149131767,1.196349285,0,1.017507724,1.000572246,0.201793722,1.026104418,1.49609375,1.278734037,1.022347493,1.13567607,1.172702621
10_7_2021,0.845794393,1.13898917,0.95890937,0.788094468,1.080988693,0.90625,1.203876525,0.94755877,0.535842847,0.98624957,0.947661718,0.938679245,1.107459274,0.907487624,0.864,0.895670103,1.992970581,1.430161943,1.098124923,1.044444444,0.973720995,0.860748477,0.784628745,0.984278587,0.909169824,1.025075793
10_8_2021,0.693370166,0.996434231,0.966760112,1.268130816,1.021405984,0.724137931,0.958258795,0.951335878,0.921113244,0.85029627,0.928635273,0.993539124,0.851354839,1.028639618,0.850823045,0.89732965,0.467537557,1.004600142,0.988095681,1.021276596,1.030720643,0.934277048,1.277808522,1.007069259,1.257901856,0.880244624
10_9_2021,0.624169987,0.950298211,0,0.798705152,0.3865206,1.523809524,0.987554449,1.016048144,1.005001042,0.706497233,0.920263425,0.843208092,0.773365666,0.910507126,0.935912938,0.81785531,0,0.90066925,1.078573849,0.729166667,1.031476323,0.883116883,0,0.948478527,0.259636139,1.124515945
10_10_2021,0.704255319,0.876987448,0.2,0.568224804,0.993222428,0.78125,0.956521739,0.66041461,0.84117769,0.857122135,0.998128372,0.766066838,1.470603606,0.829268293,0.714470284,0.813676286,0,0.897145092,0.973506004,1.685714286,0.758574129,0.794117647,0,0.990399721,1.14583714,0.852151014
10_11_2021,1.256797583,0.881679389,0.2,0.831312411,0.69292804,0.76,0.717391304,0.500747384,0.28099581,0.830766627,0.789377895,0.693512304,1.199715707,0.665496049,0.667269439,1.038550501,0.226959177,1.207061901,1.026784754,0.983050847,0.805624778,0.310185185,0,1.077299965,2.674701677,1.180780888
10_12_2021,2.557692308,1.097943723,0.446886447,1.051766052,6.926589078,1.368421053,0.987144169,11.71641791,5.360526316,1.61499287,1.105498498,2.033870968,0.991632109,1.639841689,1.64498645,1.172234595,3.580966617,1.073311665,0.957326442,0.948275862,1.315068493,2.945273632,0,1.107875536,1.056974792,0.952614626
10_13_2021,1.234962406,1.35239034,1.502868852,1.138273283,0.349747964,1.115384615,1.168372093,0.38955414,0.262968418,1.553607467,1.199962081,0.9777954,0.918378015,1.11383749,1.204283361,1.226725776,0.879365521,1.269179004,1.018676589,1.036363636,1.071908602,1.591216216,0,0.92285883,1.142900118,1.100752873
10_14_2021,1.02739726,0.922740525,0.968639215,1.819397993,1.167036216,0.206896552,1.104299363,-0.716808371,6.008711886,0.940001624,0.888081319,0.854014599,0.972841112,0.962802456,0.844049248,0.868353123,0.921677215,0.979321315,1.091778271,0.631578947,0.919122257,1.005307856,0.700507614,0.982750896,0.710485622,1.073819866
10_15_2021,1.005925926,0.91271722,1.027027027,0.938681723,1.090246992,3.833333333,1.186733958,-1.400547445,0.641362883,1.00742788,0.947752343,0.868945869,0.991056503,1.023630908,0.837925446,0.961355529,0.907467811,1.012452626,1.028633278,1.333333333,1.174965894,0.774023231,1.163561077,0.999511544,1.271110699,0.991999106
10_16_2021,0.58173785,0.940285591,0,0.682682893,0.450188789,1.173913043,0.938031592,1.16286645,0.802680446,0.721879287,0.885176147,1.089617486,0.633802817,1.092707952,0.967117988,0.876932591,0.984298146,1.004010695,1.031534979,0.9375,0.971843251,0.844474761,0,0.929725679,0.331168713,0.966476671
10_17_2021,0.506329114,0.947537966,0.2,0.633644094,0.823870968,1.111111111,0.841321244,0.654901961,0.768859384,0.803562945,0.961119751,0.749247743,1.516433799,0.816566063,0.856,0.73977433,0.383048241,0.985352863,1.033291088,0.911111111,0.913381123,0.668820679,0,0.845008235,0.878193669,1.044383319
10_18_2021,2.28,0.989800874,0.2,1.506709782,4.309318716,0.866666667,0.802925327,0.676646707,0.300889587,0.969849246,0.960429538,0.838018742,1.039312039,0.654620123,0.537383178,1.022878932,0.708981435,0.912972973,1.00017949,0.926829268,0.834859385,0.507246377,0,1.212573609,3.200551171,1.092895565
10_19_2021,1.42872807,1.028949951,0.420558708,1.420002146,0.42631292,1.230769231,0.912751678,3.198482933,5.250434783,3.404449863,1.1198499,1.442492013,1.12360689,1.690715182,1.613043478,1.463187325,2.986553432,1.168738899,0.982084106,1.289473684,1.564433999,2.152380952,0.420525378,1.055471956,0.792054795,0.891003778
10_20_2021,0.934765925,1.21316166,1.700051894,1.187032419,1.162404092,0.78125,1.285714286,1.292094862,1.007949652,0.841629364,1.261984545,1.012181617,0.884430418,1.372541744,1.045822102,0.917834395,1.201184834,1.173505572,1.009958885,0.959183673,0.966950426,1.307522124,1.338274219,0.964292658,1.129811731,1.11850188
10_21_2021,1.265188834,1.001179245,0.952228327,1.081359817,1.041070774,2.16,1.223856209,1.007341695,1.032862307,0.931177534,0.855424298,0.692560175,1.001529312,1.024871587,0.884020619,0.999306037,0.946537779,1.128858191,1.067969363,0.978723404,0.890471258,0.879864636,0.744066456,0.956485215,0.862699003,1.059859011
10_22_2021,0.898767034,0.739301139,1.071004969,0.78876722,0.938710814,0.87037037,1.182910547,1.104767689,1.027362393,0.862063057,1.034207526,1.200631912,0.938581608,1.023212873,0.944606414,1.046527778,0.969779075,1.128680688,1.022278066,1.108695652,1.057574876,0.994230769,1.358851675,0.990409275,1.205997541,0.947272762
10_23_2021,0.655595668,1.154540627,0,0.888565458,0.649530957,1.063829787,0.936794582,1.166575041,0.984360483,0.255018883,0.974274164,1.055263158,0.640003615,1.006702758,0.87345679,0.944260119,0.956802063,0.965610706,1.014445519,0.843137255,0.989276877,0.868471954,0,0.929944665,0.316766857,0.920599282
10_24_2021,0.594713656,0.774609016,0.2,0.38101638,0.882726748,0.84,0.824698795,0.652214892,0.791725657,2.573395687,0.899409028,0.77680798,1.29557972,0.953393086,0.819787986,0.83626142,0,1.107192982,0.944511,1.093023256,0.94024458,0.668151448,0,0.945645955,0.604658107,0.861292182
10_25_2021,2.272222222,1.060570071,0.2,1.725529101,2.295157068,1.595238095,1.121986852,0.660765896,0.269620505,0.944876325,0.868726408,0.738362761,0.819271855,0.680902498,0.650862069,1.063865546,0,0.841229599,1.065061978,1.085106383,0.938220514,0.486666667,0,1.115803485,6.271714678,0.936235391
10_26_2021,1.153219234,1.035834267,0.362643606,1.704995528,0.51211862,0.626865672,0.9296875,2.331875342,4.988209285,3.355272999,1.082314129,1.32826087,1.210218201,1.598816568,2.052980132,1.54028436,0,1.094556414,0.959590765,1.274509804,1.032451166,2.267123288,0.429431438,1.071575751,0.601135588,1.20264511
10_27_2021,1.049469965,1.101621622,1.526718886,1.28317722,1.41481069,1.047619048,1.176470588,1.478780774,1.045944748,0.917967008,1.20110029,1.176759411,1.170184697,1.133728103,1,1.080512821,0,1.256926519,1.003412873,0.846153846,1.624656698,1.425981873,1.314641745,0.907330567,1.46848394,1.008756487
10_28_2021,1.07003367,0.925417076,1.048341124,0.799229152,1.038961039,1.5,1.041666667,0.926272396,0.862288136,0.280267814,0.888091112,1.005563282,1.071871477,1.058324266,0.880645161,1.008068344,2.049360952,1.055859803,1.098243148,0.927272727,0.644628099,1.129237288,0.873617694,0.949137418,0.768594959,0.894746385
10_29_2021,0.86406545,0.84252386,0.950190321,0.926567295,0.976515152,1.257575758,0.916571429,0.75059911,1.063718264,4.644139126,0.997560636,0.944674965,0.867122447,1.096442525,1.06959707,0.990112994,0.430215054,0.963044606,0.993217302,1.098039216,1.237762238,0.891181989,1.022151899,0.956165779,1.206738704,1.095749531
